Name	Accession ID	Date	Location	Region	Location_with_Region
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4029938/2021-08-18	EPI_ISL_4029938	2021/08/18	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4029944/2021-07-23	EPI_ISL_4029944	2021/07/23	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4029947/2021-07-23	EPI_ISL_4029947	2021/07/23	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4029949/2021-07-24	EPI_ISL_4029949	2021/07/24	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4029950/2021-07-23	EPI_ISL_4029950	2021/07/23	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4029951/2021-07-10	EPI_ISL_4029951	2021/07/10	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4029953/2021-07-06	EPI_ISL_4029953	2021/07/06	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4029954/2021-07-25	EPI_ISL_4029954	2021/07/25	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030018/2021-08-19	EPI_ISL_4030018	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030026/2021-07-07	EPI_ISL_4030026	2021/07/07	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030027/2021-07-22	EPI_ISL_4030027	2021/07/22	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030028/2021-07-22	EPI_ISL_4030028	2021/07/22	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030031/2021-07-24	EPI_ISL_4030031	2021/07/24	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030032/2021-07-21	EPI_ISL_4030032	2021/07/21	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4030035/2021-07-22	EPI_ISL_4030035	2021/07/22	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4030036/2021-07-23	EPI_ISL_4030036	2021/07/23	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4030037/2021-07-24	EPI_ISL_4030037	2021/07/24	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4030041/2021-07-24	EPI_ISL_4030041	2021/07/24	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4030042/2021-07-22	EPI_ISL_4030042	2021/07/22	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4030044/2021-07-22	EPI_ISL_4030044	2021/07/22	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/EasternCape/EPI_ISL_4030046/2021-07-25	EPI_ISL_4030046	2021/07/25	SouthAfrica	EasternCape	SouthAfrica - EasternCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030047/2021-07-24	EPI_ISL_4030047	2021/07/24	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030048/2021-07-22	EPI_ISL_4030048	2021/07/22	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030050/2021-07-24	EPI_ISL_4030050	2021/07/24	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030051/2021-07-24	EPI_ISL_4030051	2021/07/24	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030052/2021-07-23	EPI_ISL_4030052	2021/07/23	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030053/2021-07-24	EPI_ISL_4030053	2021/07/24	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030054/2021-07-24	EPI_ISL_4030054	2021/07/24	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030055/2021-07-23	EPI_ISL_4030055	2021/07/23	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030056/2021-07-23	EPI_ISL_4030056	2021/07/23	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030057/2021-07-23	EPI_ISL_4030057	2021/07/23	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030058/2021-07-23	EPI_ISL_4030058	2021/07/23	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030059/2021-07-23	EPI_ISL_4030059	2021/07/23	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthernCape/EPI_ISL_4030060/2021-07-24	EPI_ISL_4030060	2021/07/24	SouthAfrica	NorthernCape	SouthAfrica - NorthernCape
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030061/2021-07-20	EPI_ISL_4030061	2021/07/20	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4030062/2021-07-14	EPI_ISL_4030062	2021/07/14	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4030063/2021-07-14	EPI_ISL_4030063	2021/07/14	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4030064/2021-07-14	EPI_ISL_4030064	2021/07/14	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030065/2021-07-10	EPI_ISL_4030065	2021/07/10	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4030066/2021-07-10	EPI_ISL_4030066	2021/07/10	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4030067/2021-07-10	EPI_ISL_4030067	2021/07/10	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030068/2021-07-10	EPI_ISL_4030068	2021/07/10	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4030069/2021-07-07	EPI_ISL_4030069	2021/07/07	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030070/2021-07-07	EPI_ISL_4030070	2021/07/07	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030071/2021-07-07	EPI_ISL_4030071	2021/07/07	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030072/2021-07-07	EPI_ISL_4030072	2021/07/07	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030073/2021-07-07	EPI_ISL_4030073	2021/07/07	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030074/2021-07-07	EPI_ISL_4030074	2021/07/07	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030079/2021-07-07	EPI_ISL_4030079	2021/07/07	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030080/2021-07-07	EPI_ISL_4030080	2021/07/07	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030081/2021-07-05	EPI_ISL_4030081	2021/07/05	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030082/2021-07-05	EPI_ISL_4030082	2021/07/05	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030083/2021-07-06	EPI_ISL_4030083	2021/07/06	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4030084/2021-07-08	EPI_ISL_4030084	2021/07/08	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030085/2021-07-06	EPI_ISL_4030085	2021/07/06	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030087/2021-07-07	EPI_ISL_4030087	2021/07/07	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030088/2021-07-09	EPI_ISL_4030088	2021/07/09	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030089/2021-07-08	EPI_ISL_4030089	2021/07/08	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030090/2021-07-09	EPI_ISL_4030090	2021/07/09	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_4030092/2021-07-09	EPI_ISL_4030092	2021/07/09	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030094/2021-08-18	EPI_ISL_4030094	2021/08/18	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030095/2021-08-18	EPI_ISL_4030095	2021/08/18	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030096/2021-08-18	EPI_ISL_4030096	2021/08/18	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4030100/2021-08-19	EPI_ISL_4030100	2021/08/19	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/WesternCape/EPI_ISL_4030101/2021-08-18	EPI_ISL_4030101	2021/08/18	SouthAfrica	WesternCape	SouthAfrica - WesternCape
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030102/2021-08-23	EPI_ISL_4030102	2021/08/23	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030103/2021-08-19	EPI_ISL_4030103	2021/08/19	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030105/2021-08-19	EPI_ISL_4030105	2021/08/19	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030107/2021-08-18	EPI_ISL_4030107	2021/08/18	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030110/2021-08-19	EPI_ISL_4030110	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030111/2021-08-20	EPI_ISL_4030111	2021/08/20	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030114/2021-08-23	EPI_ISL_4030114	2021/08/23	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Africa/SouthAfrica/Mpumalanga/EPI_ISL_4030116/2021-08-20	EPI_ISL_4030116	2021/08/20	SouthAfrica	Mpumalanga	SouthAfrica - Mpumalanga
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4030117/2021-08-20	EPI_ISL_4030117	2021/08/20	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/NorthWest/EPI_ISL_4030282/2021-08-19	EPI_ISL_4030282	2021/08/19	SouthAfrica	NorthWest	SouthAfrica - NorthWest
hCoV-19/Europe/Ireland/Cork/EPI_ISL_4031940/2021-08-15	EPI_ISL_4031940	2021/08/15	Ireland	Cork	Ireland
hCoV-19/Europe/Germany/Hesse/EPI_ISL_4038418/2021-08-24	EPI_ISL_4038418	2021/08/24	Germany	Hesse	Germany
hCoV-19/Europe/Germany/Schleswig-Holstein/EPI_ISL_4040263/2021-08-20	EPI_ISL_4040263	2021/08/20	Germany	Schleswig-Holstein	Germany
hCoV-19/Europe/Germany/Schleswig-Holstein/EPI_ISL_4040338/2021-08-16	EPI_ISL_4040338	2021/08/16	Germany	Schleswig-Holstein	Germany
hCoV-19/Europe/Denmark/Midtjylland/EPI_ISL_4050225/2021-09-02	EPI_ISL_4050225	2021/09/02	Denmark	Midtjylland	Denmark
hCoV-19/Europe/Denmark/Hovedstaden/EPI_ISL_4050274/2021-09-04	EPI_ISL_4050274	2021/09/04	Denmark	Hovedstaden	Denmark
hCoV-19/Asia/Malaysia/Sarawak/EPI_ISL_4051806/2021-08-13	EPI_ISL_4051806	2021/08/13	Malaysia	Sarawak	Malaysia
hCoV-19/NorthAmerica/Canada/Alberta/EPI_ISL_4053168/2021-08-05	EPI_ISL_4053168	2021/08/05	Canada	Alberta	Canada
hCoV-19/Europe/Sweden/Vastragotaland/Skovde/EPI_ISL_4056484/2021-08-02	EPI_ISL_4056484	2021/08/02	Sweden	Vastragotaland	Sweden
hCoV-19/Europe/Belgium/Wilrijk/EPI_ISL_4059408/2021-08-31	EPI_ISL_4059408	2021/08/31	Belgium	Wilrijk	Belgium
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_4068670/2021-09-02	EPI_ISL_4068670	2021/09/02	UnitedKingdom	England	UnitedKingdom
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_4070395/2021-08-12	EPI_ISL_4070395	2021/08/12	Sweden	Stockholm	Sweden
hCoV-19/Europe/Switzerland/Geneva/EPI_ISL_4077362/2021-08-28	EPI_ISL_4077362	2021/08/28	Switzerland	Geneva	Switzerland
hCoV-19/SouthAmerica/Argentina/CiudadAutonomadeBuenosAires/EPI_ISL_4083409/2021-07-14	EPI_ISL_4083409	2021/07/14	Argentina	CiudadAutonomadeBuenosAires	Argentina
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_4096929/2021-09-06	EPI_ISL_4096929	2021/09/06	UnitedKingdom	England	UnitedKingdom
hCoV-19/Asia/Bahrain/EPI_ISL_4105177/2021-08-27	EPI_ISL_4105177	2021/08/27	Bahrain	EPI_ISL_4105177	Bahrain
hCoV-19/Europe/Denmark/Midtjylland/EPI_ISL_4105858/2021-09-02	EPI_ISL_4105858	2021/09/02	Denmark	Midtjylland	Denmark
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108293/2021-06-28	EPI_ISL_4108293	2021/06/28	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108295/2021-06-14	EPI_ISL_4108295	2021/06/14	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108298/2021-06-24	EPI_ISL_4108298	2021/06/24	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108299/2021-06-28	EPI_ISL_4108299	2021/06/28	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108301/2021-06-23	EPI_ISL_4108301	2021/06/23	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108302/2021-06-23	EPI_ISL_4108302	2021/06/23	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108308/2021-07-09	EPI_ISL_4108308	2021/07/09	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108310/2021-06-23	EPI_ISL_4108310	2021/06/23	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108322/2021-07-09	EPI_ISL_4108322	2021/07/09	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108323/2021-07-06	EPI_ISL_4108323	2021/07/06	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108325/2021-07-06	EPI_ISL_4108325	2021/07/06	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108342/2021-07-26	EPI_ISL_4108342	2021/07/26	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108343/2021-07-26	EPI_ISL_4108343	2021/07/26	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108344/2021-07-26	EPI_ISL_4108344	2021/07/26	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108345/2021-07-26	EPI_ISL_4108345	2021/07/26	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108347/2021-07-26	EPI_ISL_4108347	2021/07/26	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108348/2021-07-29	EPI_ISL_4108348	2021/07/29	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108350/2021-07-26	EPI_ISL_4108350	2021/07/26	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108351/2021-07-29	EPI_ISL_4108351	2021/07/29	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108352/2021-07-29	EPI_ISL_4108352	2021/07/29	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108353/2021-07-27	EPI_ISL_4108353	2021/07/27	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108354/2021-07-29	EPI_ISL_4108354	2021/07/29	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108355/2021-07-26	EPI_ISL_4108355	2021/07/26	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108357/2021-07-29	EPI_ISL_4108357	2021/07/29	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108363/2021-07-26	EPI_ISL_4108363	2021/07/26	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Africa/SouthAfrica/FreeState/EPI_ISL_4108364/2021-07-27	EPI_ISL_4108364	2021/07/27	SouthAfrica	FreeState	SouthAfrica - FreeState
hCoV-19/Europe/Sweden/Stockholm/EPI_ISL_4108383/2021-08-30	EPI_ISL_4108383	2021/08/30	Sweden	Stockholm	Sweden
hCoV-19/Europe/UnitedKingdom/England/EPI_ISL_4119235/2021-08-19	EPI_ISL_4119235	2021/08/19	UnitedKingdom	England	UnitedKingdom
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121561/2021-08-19	EPI_ISL_4121561	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121575/2021-08-20	EPI_ISL_4121575	2021/08/20	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121585/2021-08-20	EPI_ISL_4121585	2021/08/20	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121588/2021-08-22	EPI_ISL_4121588	2021/08/22	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121591/2021-08-19	EPI_ISL_4121591	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121595/2021-08-19	EPI_ISL_4121595	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121598/2021-08-18	EPI_ISL_4121598	2021/08/18	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121601/2021-08-19	EPI_ISL_4121601	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121603/2021-08-17	EPI_ISL_4121603	2021/08/17	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4121605/2021-08-11	EPI_ISL_4121605	2021/08/11	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4121607/2021-08-06	EPI_ISL_4121607	2021/08/06	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4121610/2021-08-05	EPI_ISL_4121610	2021/08/05	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4121687/2021-08-12	EPI_ISL_4121687	2021/08/12	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121690/2021-08-20	EPI_ISL_4121690	2021/08/20	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121694/2021-08-19	EPI_ISL_4121694	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121697/2021-08-20	EPI_ISL_4121697	2021/08/20	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121700/2021-08-22	EPI_ISL_4121700	2021/08/22	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121704/2021-08-19	EPI_ISL_4121704	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4121713/2021-08-11	EPI_ISL_4121713	2021/08/11	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121716/2021-08-19	EPI_ISL_4121716	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121719/2021-08-19	EPI_ISL_4121719	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121725/2021-08-18	EPI_ISL_4121725	2021/08/18	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4121728/2021-08-11	EPI_ISL_4121728	2021/08/11	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121737/2021-08-19	EPI_ISL_4121737	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/Gauteng/EPI_ISL_4121740/2021-08-07	EPI_ISL_4121740	2021/08/07	SouthAfrica	Gauteng	SouthAfrica - Gauteng
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121742/2021-08-19	EPI_ISL_4121742	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121746/2021-08-20	EPI_ISL_4121746	2021/08/20	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121749/2021-08-18	EPI_ISL_4121749	2021/08/18	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121758/2021-08-18	EPI_ISL_4121758	2021/08/18	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
hCoV-19/Africa/SouthAfrica/KwaZulu-Natal/EPI_ISL_4121761/2021-08-19	EPI_ISL_4121761	2021/08/19	SouthAfrica	KwaZulu-Natal	SouthAfrica - KwaZulu-Natal
